"","semillas","dimensiones","largos"
"7089",70,280,26
"7090",70,280,13
"7091",70,280,30
"7092",70,280,14
"7093",70,280,6
"7094",70,280,6
"7095",70,280,80
"7096",70,280,3
"7097",70,280,15
"7098",70,280,18
"7099",70,280,13
"7100",70,280,11
"7101",70,280,13
"7102",70,280,6
"7103",70,280,2
"7104",70,280,13
"7105",70,280,16
"7106",70,280,10
"7107",70,280,10
"7108",70,280,8
"7109",70,280,20
"7110",70,280,9
"7111",70,280,2
"7112",70,280,7
"7113",70,280,14
"7114",70,280,66
"7115",70,280,22
"7116",70,280,11
"7117",70,280,7
"7118",70,280,9
"7119",70,280,11
"7120",70,280,17
"7121",70,280,22
"7122",70,280,21
"7123",70,280,5
"7124",70,280,11
"7125",70,280,16
"7126",70,280,47
"7127",70,280,12
"7128",70,280,22
"7129",70,280,13
"7130",70,280,26
"7131",70,280,10
"7132",70,280,7
"7133",70,280,7
"7134",70,280,20
"7135",70,280,24
"7136",70,280,25
"7137",70,280,20
"7138",70,280,11
"7139",70,280,18
"7140",70,280,29
"7141",70,280,11
"7142",70,280,19
"7143",70,280,50
"7144",70,280,11
"7145",70,280,21
"7146",70,280,5
"7147",70,280,12
"7148",70,280,9
"7149",70,280,11
"7150",70,280,7
"7151",70,280,12
"7152",70,280,9
"7153",70,280,6
"7154",70,280,13
"7155",70,280,6
"7156",70,280,19
"7157",70,280,42
"7158",70,280,41
"7159",70,280,6
"7160",70,280,39
"7161",70,280,44
"7162",70,280,10
"7163",70,280,59
"7164",70,280,17
"7165",70,280,15
"7166",70,280,13
"7167",70,280,8
"7168",70,280,15
"7169",70,280,21
"7170",70,280,24
"7171",70,280,10
"7172",70,280,2
"7173",70,280,15
"7174",70,280,20
"7175",70,280,6
"7176",70,280,13
"7177",70,280,8
"7178",70,280,17
"7179",70,280,28
"7180",70,280,6
"7181",70,280,8
"7182",70,280,66
"7183",70,280,26
"7184",70,280,8
"7185",70,280,9
"7186",70,280,30
"7187",70,280,17
"7188",70,280,7
"7189",70,280,7
"7190",70,280,20
"7191",70,280,17
"7192",70,280,20
"7193",70,280,26
"7194",70,280,18
"7195",70,280,11
"7196",70,280,25
"7197",70,280,7
"7198",70,280,25
"7199",70,280,19
"7200",70,280,32
"7201",70,280,7
"7202",70,280,18
"7203",70,280,10
"7204",70,280,6
"7205",70,280,61
"7206",70,280,10
"7207",70,280,80
"7208",70,280,7
"7209",70,280,11
"7210",70,280,4
"7211",70,280,33
"7212",70,280,10
"7213",70,280,10
"7214",70,280,4
"7215",70,280,16
"7216",70,280,3
"7217",70,280,10
"7218",70,280,6
"7219",70,280,14
"7220",70,280,16
"7221",70,280,6
"7222",70,280,22
"7223",70,280,38
"7224",70,280,40
"7225",70,280,13
"7226",70,280,15
"7227",70,280,5
"7228",70,280,8
"7229",70,280,4
"7230",70,280,20
"7231",70,280,9
"7232",70,280,4
"7233",70,280,9
"7234",70,280,5
"7235",70,280,26
"7236",70,280,32
"7237",70,280,16
"7238",70,280,9
"7239",70,280,8
"7240",70,280,19
"7241",70,280,7
"7242",70,280,7
"7243",70,280,32
"7244",70,280,6
"7245",70,280,13
"7246",70,280,32
"7247",70,280,56
"7248",70,280,19
"7249",70,280,5
"7250",70,280,15
"7251",70,280,10
"7252",70,280,12
"7253",70,280,8
"7254",70,280,15
"7255",70,280,17
"7256",70,280,24
"7257",70,280,17
"7258",70,280,10
"7259",70,280,4
"7260",70,280,10
"7261",70,280,30
"7262",70,280,17
"7263",70,280,4
"7264",70,280,9
"7265",70,280,7
"7266",70,280,25
"7267",70,280,24
"7268",70,280,33
"7269",70,280,13
"7270",70,280,16
"7271",70,280,15
"7272",70,280,7
"7273",70,280,21
"7274",70,280,15
"7275",70,280,15
"7276",70,280,11
"7277",70,280,20
"7278",70,280,13
"7279",70,280,10
"7280",70,280,25
"7281",70,280,5
"7282",70,280,20
"7283",70,280,10
"7284",70,280,35
"7285",70,280,20
"7286",70,280,17
"7287",70,280,14
"7288",70,280,11
"7289",70,280,7
"7290",70,280,8
"7291",70,280,11
"7292",70,280,15
"7293",70,280,10
"7294",70,280,20
"7295",70,280,17
"7296",70,280,14
"7297",70,280,65
"7298",70,280,17
"7299",70,280,8
"7300",70,280,25
"7301",70,280,8
"7302",70,280,12
"7303",70,280,20
"7304",70,280,21
"7305",70,280,21
"7306",70,280,14
"7307",70,280,9
"7308",70,280,16
"7309",70,280,4
"7310",70,280,32
"7311",70,280,7
"7312",70,280,3
"7313",70,280,3
"7314",70,280,15
"7315",70,280,11
"7316",70,280,7
"7317",70,280,8
"7318",70,280,11
"7319",70,280,46
"7320",70,280,14
"7321",70,280,39
"7322",70,280,44
"7323",70,280,9
"7324",70,280,19
"7325",70,280,3
"7326",70,280,13
"7327",70,280,5
"7328",70,280,29
"7329",70,280,3
"7330",70,280,26
"7331",70,280,21
"7332",70,280,26
"7333",70,280,6
"7334",70,280,22
"7335",70,280,4
"7336",70,280,10
"7337",70,280,11
"7338",70,280,27
"7339",70,280,18
"7340",70,280,17
"7341",70,280,14
"7342",70,280,6
"7343",70,280,12
"7344",70,280,12
"7345",70,280,18
"7346",70,280,45
"7347",70,280,12
"7348",70,280,11
"7349",70,280,6
"7350",70,280,5
"7351",70,280,21
"7352",70,280,22
"7353",70,280,11
"7354",70,280,14
"7355",70,280,15
"7356",70,280,11
"7357",70,280,16
"7358",70,280,14
"7359",70,280,25
"7360",70,280,11
"7361",70,280,17
"7362",70,280,19
"7363",70,280,22
"7364",70,280,10
"7365",70,280,23
"7366",70,280,3
"7367",70,280,9
"7368",70,280,15
"7369",70,280,25
"7370",70,280,31
"7371",70,280,11
"7372",70,280,61
"7373",70,280,4
"7374",70,280,12
"7375",70,280,5
"7376",70,280,9
"7377",70,280,22
"7378",70,280,2
"7379",70,280,6
"7380",70,280,14
"7381",70,280,14
"7382",70,280,13
"7383",70,280,7
"7384",70,280,13
"7385",70,280,6
"7386",70,280,9
"7387",70,280,14
"7388",70,280,10
"7389",70,280,11
"7390",70,280,10
"7391",70,280,9
"7392",70,280,14
"7393",70,280,15
"7394",70,280,6
"7395",70,280,12
"7396",70,280,11
"7397",70,280,13
"7398",70,280,14
"7399",70,280,13
"7400",70,280,14
"7401",70,280,7
"7402",70,280,26
"7403",70,280,4
"7404",70,280,12
"7405",70,280,4
"7406",70,280,21
"7407",70,280,8
"7408",70,280,15
"7409",70,280,48
"7410",70,280,16
"7411",70,280,9
"7412",70,280,14
"7413",70,280,28
"7414",70,280,17
"7415",70,280,11
"7416",70,280,34
"7417",70,280,14
"7418",70,280,9
"7419",70,280,14
"7420",70,280,34
"7421",70,280,12
"7422",70,280,11
"7423",70,280,10
"7424",70,280,16
"7425",70,280,7
"7426",70,280,14
"7427",70,280,7
"7428",70,280,11
"7429",70,280,20
"7430",70,280,46
"7431",70,280,20
"7432",70,280,7
"7433",70,280,28
"7434",70,280,24
"7435",70,280,5
"7436",70,280,10
"7437",70,280,6
"7438",70,280,38
"7439",70,280,49
"7440",70,280,19
"7441",70,280,20
"7442",70,280,19
"7443",70,280,18
"7444",70,280,6
"7445",70,280,5
"7446",70,280,17
"7447",70,280,8
"7448",70,280,14
"7449",70,280,7
"7450",70,280,16
"7451",70,280,16
"7452",70,280,9
"7453",70,280,8
"7454",70,280,2
"7455",70,280,8
"7456",70,280,11
"7457",70,280,24
"7458",70,280,71
"7459",70,280,19
"7460",70,280,9
"7461",70,280,12
"7462",70,280,16
"7463",70,280,7
"7464",70,280,20
"7465",70,280,11
"7466",70,280,38
"7467",70,280,10
"7468",70,280,24
"7469",70,280,23
"7470",70,280,6
"7471",70,280,10
"7472",70,280,14
"7473",70,280,6
"7474",70,280,39
"7475",70,280,8
"7476",70,280,6
"7477",70,280,28
"7478",70,280,9
"7479",70,280,29
"7480",70,280,23
"7481",70,280,11
"7482",70,280,12
"7483",70,280,3
"7484",70,280,12
"7485",70,280,34
"7486",70,280,13
"7487",70,280,12
"7488",70,280,6
"7489",70,280,15
"7490",70,280,43
"7491",70,280,8
"7492",70,280,4
"7493",70,280,18
"7494",70,280,6
"7495",70,280,28
"7496",70,280,8
"7497",70,280,12
"7498",70,280,34
"7499",70,280,4
"7500",70,280,13
"7501",84,280,42
"7502",84,280,8
"7503",84,280,9
"7504",84,280,5
"7505",84,280,18
"7506",84,280,19
"7507",84,280,12
"7508",84,280,58
"7509",84,280,6
"7510",84,280,13
"7511",84,280,23
"7512",84,280,14
"7513",84,280,9
"7514",84,280,12
"7515",84,280,10
"7516",84,280,36
"7517",84,280,18
"7518",84,280,32
"7519",84,280,11
"7520",84,280,17
"7521",84,280,11
"7522",84,280,3
"7523",84,280,49
"7524",84,280,13
"7525",84,280,13
"7526",84,280,4
"7527",84,280,7
"7528",84,280,8
"7529",84,280,38
"7530",84,280,10
"7531",84,280,46
"7532",84,280,14
"7533",84,280,14
"7534",84,280,7
"7535",84,280,19
"7536",84,280,8
"7537",84,280,18
"7538",84,280,19
"7539",84,280,22
"7540",84,280,29
"7541",84,280,18
"7542",84,280,12
"7543",84,280,24
"7544",84,280,12
"7545",84,280,15
"7546",84,280,12
"7547",84,280,15
"7548",84,280,10
"7549",84,280,18
"7550",84,280,3
"7551",84,280,15
"7552",84,280,11
"7553",84,280,6
"7554",84,280,7
"7555",84,280,9
"7556",84,280,11
"7557",84,280,16
"7558",84,280,37
"7559",84,280,8
"7560",84,280,24
"7561",84,280,16
"7562",84,280,13
"7563",84,280,18
"7564",84,280,8
"7565",84,280,13
"7566",84,280,31
"7567",84,280,32
"7568",84,280,17
"7569",84,280,37
"7570",84,280,10
"7571",84,280,3
"7572",84,280,14
"7573",84,280,25
"7574",84,280,17
"7575",84,280,18
"7576",84,280,47
"7577",84,280,5
"7578",84,280,63
"7579",84,280,13
"7580",84,280,11
"7581",84,280,26
"7582",84,280,3
"7583",84,280,50
"7584",84,280,10
"7585",84,280,4
"7586",84,280,60
"7587",84,280,19
"7588",84,280,3
"7589",84,280,43
"7590",84,280,6
"7591",84,280,10
"7592",84,280,7
"7593",84,280,10
"7594",84,280,5
"7595",84,280,30
"7596",84,280,9
"7597",84,280,5
"7598",84,280,15
"7599",84,280,13
"7600",84,280,9
"7601",84,280,15
"7602",84,280,16
"7603",84,280,4
"7604",84,280,71
"7605",84,280,51
"7606",84,280,28
"7607",84,280,14
"7608",84,280,5
"7609",84,280,10
"7610",84,280,15
"7611",84,280,56
"7612",84,280,37
"7613",84,280,18
"7614",84,280,13
"7615",84,280,40
"7616",84,280,33
"7617",84,280,15
"7618",84,280,8
"7619",84,280,12
"7620",84,280,6
"7621",84,280,11
"7622",84,280,44
"7623",84,280,6
"7624",84,280,12
"7625",84,280,7
"7626",84,280,15
"7627",84,280,12
"7628",84,280,7
"7629",84,280,20
"7630",84,280,23
"7631",84,280,12
"7632",84,280,9
"7633",84,280,70
"7634",84,280,18
"7635",84,280,4
"7636",84,280,10
"7637",84,280,15
"7638",84,280,23
"7639",84,280,13
"7640",84,280,10
"7641",84,280,12
"7642",84,280,28
"7643",84,280,13
"7644",84,280,11
"7645",84,280,25
"7646",84,280,13
"7647",84,280,14
"7648",84,280,12
"7649",84,280,19
"7650",84,280,8
"7651",84,280,13
"7652",84,280,6
"7653",84,280,4
"7654",84,280,15
"7655",84,280,6
"7656",84,280,22
"7657",84,280,8
"7658",84,280,18
"7659",84,280,15
"7660",84,280,6
"7661",84,280,18
"7662",84,280,13
"7663",84,280,12
"7664",84,280,14
"7665",84,280,7
"7666",84,280,17
"7667",84,280,25
"7668",84,280,19
"7669",84,280,13
"7670",84,280,4
"7671",84,280,19
"7672",84,280,15
"7673",84,280,14
"7674",84,280,53
"7675",84,280,17
"7676",84,280,17
"7677",84,280,14
"7678",84,280,6
"7679",84,280,6
"7680",84,280,66
"7681",84,280,5
"7682",84,280,11
"7683",84,280,16
"7684",84,280,41
"7685",84,280,10
"7686",84,280,21
"7687",84,280,24
"7688",84,280,40
"7689",84,280,20
"7690",84,280,105
"7691",84,280,30
"7692",84,280,28
"7693",84,280,22
"7694",84,280,5
"7695",84,280,14
"7696",84,280,26
"7697",84,280,11
"7698",84,280,41
"7699",84,280,17
"7700",84,280,12
"7701",84,280,5
"7702",84,280,10
"7703",84,280,27
"7704",84,280,17
"7705",84,280,24
"7706",84,280,16
"7707",84,280,14
"7708",84,280,56
"7709",84,280,9
"7710",84,280,11
"7711",84,280,12
"7712",84,280,85
"7713",84,280,6
"7714",84,280,9
"7715",84,280,29
"7716",84,280,43
"7717",84,280,48
"7718",84,280,8
"7719",84,280,15
"7720",84,280,33
"7721",84,280,16
"7722",84,280,14
"7723",84,280,17
"7724",84,280,121
"7725",84,280,18
"7726",84,280,3
"7727",84,280,30
"7728",84,280,16
"7729",84,280,22
"7730",84,280,24
"7731",84,280,15
"7732",84,280,12
"7733",84,280,28
"7734",84,280,26
"7735",84,280,19
"7736",84,280,15
"7737",84,280,4
"7738",84,280,85
"7739",84,280,55
"7740",84,280,9
"7741",84,280,11
"7742",84,280,28
"7743",84,280,12
"7744",84,280,3
"7745",84,280,8
"7746",84,280,20
"7747",84,280,14
"7748",84,280,17
"7749",84,280,34
"7750",84,280,26
"7751",84,280,38
"7752",84,280,20
"7753",84,280,17
"7754",84,280,25
"7755",84,280,37
"7756",84,280,17
"7757",84,280,15
"7758",84,280,15
"7759",84,280,10
"7760",84,280,16
"7761",84,280,15
"7762",84,280,20
"7763",84,280,7
"7764",84,280,27
"7765",84,280,12
"7766",84,280,13
"7767",84,280,13
"7768",84,280,30
"7769",84,280,72
"7770",84,280,17
"7771",84,280,16
"7772",84,280,22
"7773",84,280,20
"7774",84,280,12
"7775",84,280,36
"7776",84,280,25
"7777",84,280,5
"7778",84,280,8
"7779",84,280,34
"7780",84,280,19
"7781",84,280,11
"7782",84,280,19
"7783",84,280,10
"7784",84,280,7
"7785",84,280,21
"7786",84,280,16
"7787",84,280,3
"7788",84,280,13
"7789",84,280,70
"7790",84,280,9
"7791",84,280,10
"7792",84,280,61
"7793",84,280,10
"7794",84,280,7
"7795",84,280,38
"7796",84,280,20
"7797",84,280,11
"7798",84,280,11
"7799",84,280,99
"7800",84,280,12
"7801",84,280,46
"7802",84,280,23
"7803",84,280,8
"7804",84,280,41
"7805",84,280,38
"7806",84,280,10
"7807",84,280,3
"7808",84,280,13
"7809",84,280,5
"7810",84,280,16
"7811",84,280,30
"7812",84,280,7
"7813",84,280,18
"7814",84,280,2
"7815",84,280,13
"7816",84,280,17
"7817",84,280,12
"7818",84,280,12
"7819",84,280,9
"7820",84,280,18
"7821",84,280,8
"7822",84,280,18
"7823",84,280,19
"7824",84,280,11
"7825",84,280,17
"7826",84,280,26
"7827",84,280,18
"7828",84,280,4
"7829",84,280,12
"7830",84,280,9
"7831",84,280,13
"7832",84,280,20
"7833",84,280,5
"7834",84,280,19
"7835",84,280,24
"7836",84,280,8
"7837",84,280,18
"7838",84,280,11
"7839",84,280,28
"7840",84,280,26
"7841",84,280,15
"7842",84,280,9
"7843",84,280,15
"7844",84,280,15
"7845",84,280,16
"7846",84,280,13
"7847",84,280,56
"7848",84,280,61
"7849",84,280,11
"7850",84,280,9
"7851",84,280,40
"7852",84,280,15
"7853",84,280,19
"7854",84,280,19
"7855",84,280,7
"7856",84,280,16
"7857",84,280,12
"7858",84,280,44
"7859",84,280,16
"7860",84,280,30
"7861",84,280,31
"7862",84,280,4
"7863",84,280,28
"7864",84,280,13
"7865",84,280,14
"7866",84,280,18
"7867",84,280,4
"7868",84,280,45
"7869",84,280,22
"7870",84,280,14
"7871",84,280,17
"7872",84,280,14
"7873",84,280,11
"7874",84,280,20
"7875",84,280,28
"7876",84,280,10
"7877",84,280,24
"7878",84,280,15
"7879",84,280,15
"7880",84,280,14
"7881",84,280,39
"7882",84,280,4
"7883",84,280,12
"7884",84,280,10
"7885",84,280,11
"7886",84,280,4
"7887",84,280,9
"7888",84,280,14
"7889",84,280,23
"7890",84,280,11
"7891",84,280,15
"7892",84,280,56
"7893",84,280,6
"7894",84,280,14
"7895",84,280,18
"7896",84,280,17
"7897",84,280,119
"7898",84,280,24
"7899",84,280,14
"7900",84,280,22
"7901",84,280,6
"7902",84,280,13
"7903",84,280,18
"7904",84,280,6
"7905",84,280,9
"7906",84,280,24
"7907",84,280,5
"7908",84,280,21
"7909",84,280,60
"7910",84,280,22
"7911",84,280,13
"7912",84,280,6
"7913",84,280,9
"7914",84,280,12
"7915",84,280,11
"7916",84,280,8
"7917",84,280,6
"7918",84,280,16
"7919",84,280,18
"7920",84,280,14
"7921",84,280,13
"7922",84,280,14
"7923",84,280,3
"7924",84,280,16
"7925",84,280,13
"7926",84,280,7
"7927",84,280,6
"7928",84,280,16
"7929",84,280,5
"7930",84,280,60
"7931",84,280,6
"7932",84,280,73
"7933",84,280,11
"7934",84,280,42
"7935",84,280,13
"7936",84,280,14
"7937",84,280,16
"7938",84,280,28
"7939",84,280,14
"7940",84,280,11
"7941",84,280,25
"7942",84,280,13
"7943",84,280,17
"7944",84,280,10
"7945",84,280,14
"7946",84,280,13
"7947",84,280,24
"7948",84,280,6
"7949",84,280,24
"7950",84,280,17
"7951",84,280,15
"7952",84,280,38
"7953",84,280,28
"7954",84,280,28
"7955",84,280,13
"7956",84,280,9
"7957",84,280,8
"7958",84,280,14
"7959",84,280,15
"7960",84,280,22
"7961",84,280,29
"7962",84,280,18
"7963",84,280,21
"7964",84,280,8
"7965",84,280,40
"7966",84,280,5
"7967",84,280,11
"7968",84,280,21
"7969",84,280,23
"7970",84,280,16
"7971",84,280,10
"7972",84,280,15
"7973",84,280,10
"7974",84,280,14
"7975",84,280,23
"7976",84,280,59
"7977",84,280,5
"7978",84,280,20
"7979",84,280,6
"7980",84,280,17
"7981",84,280,25
"7982",84,280,3
"7983",84,280,25
"7984",84,280,21
"7985",84,280,17
"7986",84,280,11
"7987",84,280,51
"7988",84,280,18
"7989",84,280,18
"7990",84,280,14
"7991",84,280,15
"7992",84,280,10
"7993",84,280,17
"7994",84,280,17
"7995",84,280,22
"7996",84,280,10
"7997",84,280,23
"7998",84,280,6
"7999",84,280,4
"8000",84,280,20
